CASEID	YEAR	ID	AGE	SEX	RACE	EDUC	PAEDUC	MAEDUC	SPEDUC	DEGREE	PADEG	MADEG	SPDEG	ATTRELIG	NUMDAYS	SUNDAY	MONDAY	TUESDAY	WEDNESDY	THURSDAY	FRIDAY	SATURDAY	ATTREG	MEDIAREL	OTHREL	OTHREL1	OTHREL2	OTHREL3	ATTWEEK	RELIGID	RELID1	RELID2	RELID3	RELIDBST	CATHID	CHARISMA	RELATE1	GENDER1	OLD1	MAR1	AWAY1	WHERE1	ISCO68	PAISCO68	SPISCO68	ISCO681	PAISC681	MAISC681	SPISC681	ISCO88	PAISCO88	MAISCO88	SPISCO88	SEI	FIRSTSEI	PASEI	MASEI	SPSEI	WRKSTAT	HRS1	HRS2	EVWORK	OCC	PRESTIGE	WRKSLF	WRKGOVT	COMMUTE	INDUSTRY	OCC80	PRESTG80	INDUS80	OCC10	INDUS10	MARITAL	AGEWED	DIVORCE	WIDOWED	SPWRKSTA	SPHRS1	SPHRS2	SPEVWORK	SPOCC	SPPRES	SPWRKSLF	SPIND	SPOCC80	SPPRES80	SPIND80	SPOCC10	SPIND10	PAOCC16	PAPRES16	PAWRKSLF	PAIND16	PAOCC80	PAPRES80	PAIND80	PAOCC10	PAIND10	MAOCC80	MAPRES80	MAWRKSLF	MAIND80	MAOCC10	MAIND10	SIBS	CHILDS	AGEKDBRN	RES16	REG16	MOBILE16	FAMILY16	FAMDIF16	MAWORK	MAWKBABY	MAWKBORN	MAWK16	MAWRKGRW	INCOM16	BORN	PARBORN	GRANBORN	HOMPOP	BABIES	PRETEEN	TEENS	ADULTS	UNRELAT	EARNRS	INCOME	RINCOME	CONINC	CONRINC	INCOME72	INCOME77	RINCOM77	INCOME82	RINCOM82	INCOME86	RINCOM86	INCOME91	RINCOM91	INCOME98	RINCOM98	INCOME06	RINCOM06	WEEKSWRK	PARTFULL	REGION	XNORCSIZ	SRCBELT	SIZE	DOTDATA	DOTPEOP	DOTTHNG	DOTGED	DOTSVP	DOTPRES	SPDOTDAT	SPDOTPEO	SPDOTTHN	SPDOTGED	SPDOTSVP	SPDOTPRE	PADOTDAT	PADOTPEO	PADOTTHN	PADOTGED	PADOTSVP	PADOTPRE	PARTYID	VOTE68	PRES68	IF68WHO	VOTE72	PRES72	IF72WHO	VOTE76	PRES76	IF76WHO	VOTE80	PRES80	IF80WHO	VOTE84	PRES84	IF84WHO	VOTE88	PRES88	IF88WHO	VOTE92	PRES92	IF92WHO	VOTE96	PRES96	IF96WHO	VOTE00	PRES00	IF00WHO	VOTE04	PRES04	IF04WHO	VOTE08	PRES08	IF08WHO	POLVIEWS	POLVIEWY	POLVIEWX	FEHOME	FEWORK	FEPRES	FEPOL	FEPOLY	FEIMP	FEINFO	FEFIRM	FECARE	FETHINK	FEWRITE	FEGIVE	FEJOIN	ABDEFECT	ABNOMORE	ABHLTH	ABPOOR	ABRAPE	ABSINGLE	ABANY	ABORCT	ABPRO1	ABPRO2	ABPRO3	ABCON1	ABCON2	ABCON3	ABIMP	ABINFO	ABFIRM	ABCARE	CHLDIDEL	CHLDMORE	CHLDNUM	CHLDSOON	PILL	TEENPILL	PILLOKY	PILLOK	SEXEDUC	DIVLAW	DIVLAWY	SPDUE	SPPAID	PREMARSX	TEENSEX	XMARSEX	HOMOSEX	HOMOCHNG	STRIKE	CIVRIGHT	ANTIWAR	PROWAR	SCHOOL	HIT	HITAGE	HITNUM	HITOK	HITMARCH	HITDRUNK	HITCHILD	HITBEATR	HITROBBR	POLHITOK	POLHITOY	POLABUSE	POLMURDR	POLESCAP	POLATTAK	FEAR	FEARHOME	BURGLR	ROBBRY	PISTOL	RIFLE	TICKET	ARREST	HUNT	HUNTOTHR	NEWS	TVHOURS	RADIOHRS	PHONE	ABHAVE1	ABHAVE2	ABHAVE3	ABLEGAL	FECHLD	FEHELP	FEPRESCH	FEFAM	ERAREAD	ERAMEANS	ERA	ERATELL	ERAWHY1	ERAWHY2	ERAWHY3	ERAIMP	ERAINFO	ERAFIRM	FEBEAR	FEWORKIF	RACSUBS	RACSUBGV	RACMAREL	RACMARPR	RACSUPS	RACTEACH	RACAVOID	RACCHNG	RACQUIT	RACDIF1	RACDIF2	RACDIF3	RACDIF4	SALFERGT	SALLABOR	SALSATFN	SALABORT	SALSCI	DEFSPDR	DEFSPDFG	HLPMINR	HLPMINFG	CUTSPDR	CUTSPDFG	PRIVACY	CIVIC	RUSHED	BORED	POLLGOOD	POLLTRUE	FESERVE	MESERVE	TAXSERVE	MILQUAL	MILPAY	FENUMOK	HINUMOK	BLNUMOK	HINUMOKY	BLNUMOKY	MILVOLOK	FIGHTAIR	MECHANIC	NURSE	TYPIST	BRASS	FIGHTLND	TRANSAIR	FIGHTSEA	FEFIGHT	FEDIRTY	FEBRASS	FEHLPMIL	DRAFT	DRAFTFE	DRAFTEM	DRAFTFEM	DRAFTCOL	DRAFTMAR	DRAFTPAR	DRAFTGAY	DRAFTCO	DRAFTDEF	VETFAM	VETFAMNW	MINMILOP	FEMILOP	COPUNISH	COJAIL	MILOKME	MILOKFE	UPGRADE	JOBTRAIN	NUKEWAR	LANDWAR	MORENUKE	LESSNUKE	NONUKE	GUERILLA	VETAID	DEFWRKEV	DEFWRKNW	MILWRKEV	MILWRKNW	RESDEFWK	CRIMUP	CRIMDOWN	RIFLES50	SPNATDIS	NATDISIN	NATDISCM	NEWSPRNT	GETAHEAY
55971	2012	884	37	1	1	16	12	12	97	3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	37	5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	4210	7770	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6200	7290	0	0	2	0	5010	9370	1	0	0	6	7	2	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	1		1	12	12	42130	42130	0	0	0	0	0	0	0	0	0	0	0	19	19	50	1	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	2	0	0	0	2	2	2	2	1	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55972	2012	885	41	1	1	12	7	6	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	1	8	-1	0	0	0	0	7330	8190	1	0	1	2	1	40	-1	0	0	0	2	0	0	0	0	930	9380	0	0	2	0	0	0	0	7315	8190	0	0	2	0	4060	7860	7	1	20	4	7	2	1	0	0	0	0	0	1	3	1	0	3	1	0	0	0	1		1	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	52	1	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	0	0	0	0	0	0	2	2	0	0	4	5	-1	6	0	0	0	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55973	2012	886	32	1	1	14	97	13	97	1	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	34	-1	0	0	0	2	2	-1	0	0	0	0	4110	8680	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9999	6990	0	0	0	6	3	2	5	2	0	0	0	0	1	3	1	0	1	2	0	0	0	2	1	1	10	9	12448	10533	0	0	0	0	0	0	0	0	0	0	0	11	10	51	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	1	0	0	0	0	0	0	1	1	0	0	4	6	-1	3	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55974	2012	887	35	1	1	13	12	12	97	1	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	34	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	5620	4870	3	0	0	2	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8310	6470	0	0	2	0	5120	7280	1	1	24	1	3	1	1	0	0	0	0	0	1	3	1	0	0	2	0	1	0	1	0	2	12	0	34470	0	0	0	0	0	0	0	0	0	0	0	0	18	0	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	1	2	0	0	0	1	2	1	1	1	0	0	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55975	2012	888	61	1	1	12	12	12	16	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	55	-1	0	0	0	2	2	-1	0	0	0	0	430	7680	1	0	1	2	1	60	-1	0	0	0	2	0	0	0	0	1006	3960	0	0	1	0	0	0	0	205	170	0	0	0	0	0	0	9	2	19	2	3	2	1	0	0	0	0	0	2	4	1	0	0	5	0	0	0	5		5	12	12	76600	34470	0	0	0	0	0	0	0	0	0	0	0	22	18	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	2	4	0	5	2	-1	3	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55976	2012	889	57	1	1	16	12	12	12	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	1006	6990	1	0	1	2	1	40	-1	0	0	0	2	0	0	0	0	5120	7680	0	0	2	0	0	0	0	10	9190	0	0	2	0	4760	5380	1	2	28	5	3	2	1	0	0	0	0	0	1	2	1	0		2	0	0	0	2	0	2	12	12	76600	51705	0	0	0	0	0	0	0	0	0	0	0	22	20	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	3	0	0	0	3	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	2	2	4	0	1	3	-1	3	0	0	0	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55977	2012	890	71	1	1	15	16	12	14	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	5	-1	-1	1	0	0	2	2	-1	0	0	0	0	2040	9160	1	0	2	2	5	-1	-1	1	0	0	2	0	0	0	0	5310	7490	0	0	2	0	0	0	0	2040	9160	0	0	2	0	8310	9070	2	5	21	4	2	3	1	0	0	0	0	0	1	3	1	0	0	2	0	0	0	2	0	1	11	6	18193	4979	0	0	0	0	0	0	0	0	0	0	0	14	6	24	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	2	0	0	0	2	2	1	1	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55978	2012	891	39	2	1	18	20	14	97	4	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	39	4	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	2	10	-1	0	0	0	2	2	-1	0	0	0	0	2200	7870	4	0	0	2	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3060	7970	0	0	2	0	3220	8190	2	2	24	5	9	3	3	2	0	0	0	0	1	5	1	1	2	3	0	1	1	1		1	12	12	24895	24895	0	0	0	0	0	0	0	0	0	0	0	16	16	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	1	0	0	0	2	2	1	2	4	0	0	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55979	2012	892	30	2	2	13	97	11	97	1	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	56	5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	1	8	-1	0	0	0	0	4020	8680	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4760	5380	2	0	0	6	3	1	5	2	0	0	0	0	1	5	1	0		2	0	0	0	2	0	1	8	7	6894	5745	0	0	0	0	0	0	0	0	0	0	0	8	7	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	1	0	0	0	2	2	2	2	4	0	0	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55980	2012	893	42	2	1	16	97	16	16	3	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	50	-1	0	0	0	2	2	-1	0	0	0	0	1050	8180	1	0	2	2	1	60	-1	0	0	0	1	0	0	0	0	1020	7290	0	0	0	0	0	0	0	0	0	0	0	2	0	800	4880	1	1	37	4	3	2	5	2	0	0	0	0	1	3	2	2	2	2	0	0	0	2	0	2	12	12	178712	91920	0	0	0	0	0	0	0	0	0	0	0	25	23	52	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	1	2	0	0	5	1	-1	4	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55981	2012	894	48	2	1	14	12	12	16	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	45	-1	0	0	0	1	2	-1	0	0	0	0	8510	8880	1	0	2	2	1	45	-1	0	0	0	1	0	0	0	0	220	770	0	0	2	0	0	0	0	9130	6170	0	0	2	0	5000	4770	2	3	28	2	3	1	1	0	0	0	0	0	1	3	1	0	0	4	0	0	1	3	0	2	12	6	42130	4979	0	0	0	0	0	0	0	0	0	0	0	19	6	51	2	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	1	0	0	0	2	2	1	2	4	0	0	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55982	2012	895	32	1	1	19	20	18	16	4	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	60	-1	0	0	0	2	2	-1	0	0	0	0	2100	7270	1	0	1	1	7	-1	-1	1	0	0	2	0	0	0	0	2200	7870	0	0	2	0	0	0	0	1600	1070	0	0	2	0	2430	7860	1	2	28	4	3	3	1	0	0	0	0	0	1	4	1	0	0	4	2	0	0	2	0	2	12	12	76600	76600	0	0	0	0	0	0	0	0	0	0	0	22	22	50	1	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	2	0	0	0	2	2	2	2	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55983	2012	896	42	2	2	18	12	12	18	4	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	1	-1	0	0	0	0	8740	9380	1	0	2	2	1	75	-1	0	0	0	1	0	0	0	0	710	480	0	0	2	0	0	0	0	110	7380	0	0	2	0	740	5370	2	2	34	3	8	3	1	0	0	0	0	0	1	4	2	0	0	4	1	1	0	2	0	1	12	0	178712	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	2	0	0	0	4	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	2	4	0	1	1	-1	6	0	0	0	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
