CASEID,YEAR,ID,AGE,SEX,RACE,EDUC,PAEDUC,MAEDUC,SPEDUC,DEGREE,PADEG,MADEG,SPDEG,ATTRELIG,NUMDAYS,SUNDAY,MONDAY,TUESDAY,WEDNESDY,THURSDAY,FRIDAY,SATURDAY,ATTREG,MEDIAREL,OTHREL,OTHREL1,OTHREL2,OTHREL3,ATTWEEK,RELIGID,RELID1,RELID2,RELID3,RELIDBST,CATHID,CHARISMA,RELATE1,GENDER1,OLD1,MAR1,AWAY1,WHERE1,ISCO68,PAISCO68,SPISCO68,ISCO681,PAISC681,MAISC681,SPISC681,ISCO88,PAISCO88,MAISCO88,SPISCO88,SEI,FIRSTSEI,PASEI,MASEI,SPSEI,WRKSTAT,HRS1,HRS2,EVWORK,OCC,PRESTIGE,WRKSLF,WRKGOVT,COMMUTE,INDUSTRY,OCC80,PRESTG80,INDUS80,OCC10,INDUS10,MARITAL,AGEWED,DIVORCE,WIDOWED,SPWRKSTA,SPHRS1,SPHRS2,SPEVWORK,SPOCC,SPPRES,SPWRKSLF,SPIND,SPOCC80,SPPRES80,SPIND80,SPOCC10,SPIND10,PAOCC16,PAPRES16,PAWRKSLF,PAIND16,PAOCC80,PAPRES80,PAIND80,PAOCC10,PAIND10,MAOCC80,MAPRES80,MAWRKSLF,MAIND80,MAOCC10,MAIND10,SIBS,CHILDS,AGEKDBRN,RES16,REG16,MOBILE16,FAMILY16,FAMDIF16,MAWORK,MAWKBABY,MAWKBORN,MAWK16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,UNRELAT,EARNRS,INCOME,RINCOME,CONINC,CONRINC,INCOME72,INCOME77,RINCOM77,INCOME82,RINCOM82,INCOME86,RINCOM86,INCOME91,RINCOM91,INCOME98,RINCOM98,INCOME06,RINCOM06,WEEKSWRK,PARTFULL,REGION,XNORCSIZ,SRCBELT,SIZE,DOTDATA,DOTPEOP,DOTTHNG,DOTGED,DOTSVP,DOTPRES,SPDOTDAT,SPDOTPEO,SPDOTTHN,SPDOTGED,SPDOTSVP,SPDOTPRE,PADOTDAT,PADOTPEO,PADOTTHN,PADOTGED,PADOTSVP,PADOTPRE,PARTYID,VOTE68,PRES68,IF68WHO,VOTE72,PRES72,IF72WHO,VOTE76,PRES76,IF76WHO,VOTE80,PRES80,IF80WHO,VOTE84,PRES84,IF84WHO,VOTE88,PRES88,IF88WHO,VOTE92,PRES92,IF92WHO,VOTE96,PRES96,IF96WHO,VOTE00,PRES00,IF00WHO,VOTE04,PRES04,IF04WHO,VOTE08,PRES08,IF08WHO,POLVIEWS,POLVIEWY,POLVIEWX,FEHOME,FEWORK,FEPRES,FEPOL,FEPOLY,FEIMP,FEINFO,FEFIRM,FECARE,FETHINK,FEWRITE,FEGIVE,FEJOIN,ABDEFECT,ABNOMORE,ABHLTH,ABPOOR,ABRAPE,ABSINGLE,ABANY,ABORCT,ABPRO1,ABPRO2,ABPRO3,ABCON1,ABCON2,ABCON3,ABIMP,ABINFO,ABFIRM,ABCARE,CHLDIDEL,CHLDMORE,CHLDNUM,CHLDSOON,PILL,TEENPILL,PILLOKY,PILLOK,SEXEDUC,DIVLAW,DIVLAWY,SPDUE,SPPAID,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,HOMOCHNG,STRIKE,CIVRIGHT,ANTIWAR,PROWAR,SCHOOL,HIT,HITAGE,HITNUM,GUN,GUNAGE,GUNNUM,HITOK,HITMARCH,HITDRUNK,HITCHILD,HITBEATR,HITROBBR,POLHITOK,POLHITOY,POLABUSE,POLMURDR,POLESCAP,POLATTAK,FEAR,FEARHOME,BURGLR,ROBBRY,OWNGUN,PISTOL,SHOTGUN,RIFLE,ROWNGUN,TICKET,ARREST,HUNT,HUNTOTHR,NEWS,TVHOURS,RADIOHRS,PHONE,ABHAVE1,ABHAVE2,ABHAVE3,ABLEGAL,FECHLD,FEHELP,FEPRESCH,FEFAM,ERAREAD,ERAMEANS,ERA,ERATELL,ERAWHY1,ERAWHY2,ERAWHY3,ERAIMP,ERAINFO,ERAFIRM,FEBEAR,FEWORKIF,RACSUBS,RACSUBGV,RACMAREL,RACMARPR,RACSUPS,RACTEACH,RACAVOID,RACCHNG,RACQUIT,RACDIF1,RACDIF2,RACDIF3,RACDIF4,SALFERGT,SALLABOR,SALSATFN,SALABORT,SALSCI,DEFSPDR,DEFSPDFG,HLPMINR,HLPMINFG,CUTSPDR,CUTSPDFG,PRIVACY,CIVIC,RUSHED,BORED,POLLGOOD,POLLTRUE,FESERVE,MESERVE,TAXSERVE,MILQUAL,MILPAY,FENUMOK,HINUMOK,BLNUMOK,HINUMOKY,BLNUMOKY,MILVOLOK,FIGHTAIR,MECHANIC,NURSE,TYPIST,BRASS,FIGHTLND,TRANSAIR,GUNNER,FIGHTSEA,FEFIGHT,FEDIRTY,FEBRASS,FEHLPMIL,DRAFT,DRAFTFE,DRAFTEM,DRAFTFEM,DRAFTCOL,DRAFTMAR,DRAFTPAR,DRAFTGAY,DRAFTCO,DRAFTDEF,VETFAM,VETFAMNW,MINMILOP,FEMILOP,COPUNISH,COJAIL,MILOKME,MILOKFE,UPGRADE,JOBTRAIN,NUKEWAR,LANDWAR,MORENUKE,LESSNUKE,NONUKE,GUERILLA,VETAID,DEFWRKEV,DEFWRKNW,MILWRKEV,MILWRKNW,RESDEFWK,HGUNLAW,HGUNCRIM,CRIMUP,CRIMDOWN,GUNSALES,GUNSDRUG,SEMIGUNS,GUNS911,RIFLES50,OTHGUNS,GUNSDRNK,SPNATDIS,NATDISIN,NATDISCM,NEWSPRNT,GETAHEAY
44703,2004,1005,56,1,2,20,97,0,12,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,41,1,0,0,0,0,0,1939,0,0,5900,2446,0,0,3460,69.199997,-1,-1,-1,31.200001,1,38,-1,0,0,0,2,1,-1,0,174,52,871,0,0,1,0,2,2,1,38,-1,0,0,0,2,0,467,47,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,49,1,0,3,5,1,0,0,0,0,2,,2,8,4,2,0,0,0,2,0,2,12,0,77233,0,0,0,0,0,0,0,0,0,0,21,0,0,0,52,1,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44704,2004,1006,63,2,1,12,10,12,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66,1,0,0,0,0,0,2190,2190,9990,9852,1229,1229,9300,8324,68.099998,-1,63.5,29.200001,31.5,1,40,-1,0,0,0,2,1,-1,0,37,49,850,0,0,1,0,2,2,5,-1,-1,1,0,0,1,0,804,30,410,0,0,0,0,2,0,19,51,391,0,0,889,24,2,160,0,0,3,4,19,4,1,1,1,0,0,0,0,0,1,3,1,0,2,2,0,0,0,2,0,2,13,13,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,52,1,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,2,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,0,4,0,1,3,-1,3,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44705,2004,1007,51,1,1,15,13,12,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,1,0,0,0,0,0,0,8340,8340,4519,0,8290,8290,5220,-1,-1,27.700001,27.700001,50.299999,4,-1,-1,0,0,0,2,2,-1,0,999,0,300,0,0,1,0,1,2,2,34,-1,0,0,0,2,0,267,31,640,0,0,0,0,2,0,779,33,300,0,0,779,33,2,180,0,0,3,2,36,3,1,1,1,0,0,0,0,0,1,3,2,8,4,3,0,0,1,2,0,4,12,99,42127,0,0,0,0,0,0,0,0,0,0,18,99,0,0,52,1,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44706,2004,1008,57,1,2,13,12,12,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,53,1,0,0,0,0,0,4220,8493,5600,9499,3416,8290,8264,8290,62.099998,-1,26.700001,22.9,32,7,-1,-1,1,0,0,2,2,-1,0,33,41,740,0,0,1,0,2,2,7,-1,-1,1,0,0,2,0,796,36,300,0,0,0,0,2,0,785,35,212,0,0,748,32,2,831,0,0,6,3,22,5,2,3,1,0,0,0,0,0,1,2,1,0,0,3,0,0,0,3,0,3,12,0,63190,0,0,0,0,0,0,0,0,0,0,20,0,0,0,52,1,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44707,2004,1009,32,1,1,13,12,9,97,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,5,0,0,0,0,0,8340,5895,5400,0,8290,110,9131,0,29.4,-1,-1,21.200001,-1,1,45,-1,0,0,0,2,2,-1,0,777,30,342,0,0,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,431,49,932,0,0,449,20,2,831,0,0,7,2,19,3,1,1,3,2,0,0,0,0,1,2,1,8,4,1,0,0,0,1,,1,12,12,51488,51488,0,0,0,0,0,0,0,0,0,19,19,0,0,52,1,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44708,2004,1010,80,2,1,16,8,12,97,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,80,2,0,0,0,0,0,710,8494,4519,0,2230,7234,5220,0,73.199997,-1,32.299999,38.900002,-1,5,-1,-1,1,0,0,2,2,-1,0,95,66,831,0,0,2,0,2,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,885,21,621,0,0,274,32,2,592,0,0,2,3,22,1,3,3,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,,1,98,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1,4,5,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,2,0,0,0,4,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,0,4,0,1,4,-1,3,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44709,2004,1011,33,1,1,16,14,14,97,3,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,5,0,0,0,0,0,130,1100,4519,0,2110,2411,5220,0,84.5,-1,76.400002,38.900002,-1,1,61,-1,0,0,0,2,2,-1,0,76,73,730,0,0,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,65,901,0,0,274,32,2,601,0,0,5,0,0,3,1,1,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,,1,12,12,42127,42127,0,0,0,0,0,0,0,0,0,18,18,0,0,52,1,1,4,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,3,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,4,0,2,2,-1,6,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44710,2004,1012,85,2,1,8,98,98,98,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,84,1,0,0,0,0,0,0,7520,0,5890,0,8261,0,5169,-1,-1,17.6,-1,39.400002,5,-1,-1,2,0,0,0,0,-1,0,0,0,0,0,0,1,0,2,2,5,-1,-1,1,0,0,2,0,426,42,682,0,0,0,0,2,0,738,30,142,0,0,0,0,0,0,0,0,7,1,21,3,1,1,1,0,0,0,0,0,2,3,1,1,,2,0,0,0,2,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1,4,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44711,2004,1013,84,1,1,14,98,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,84,1,0,0,0,0,0,8910,9990,0,8340,7322,9321,0,8290,42.5,-1,25.799999,-1,29.4,5,-1,-1,1,0,0,2,2,-1,0,677,38,372,0,0,1,0,2,2,5,-1,-1,1,0,0,2,0,777,30,372,0,0,0,0,2,0,878,37,151,0,0,0,0,0,0,0,0,0,3,26,3,1,2,1,0,0,0,0,0,2,,1,1,4,2,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,4,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,9,9,9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,2,2,2,2,0,0,0,4,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44712,2004,1014,88,1,1,12,8,8,97,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88,2,0,0,0,0,0,7760,7760,0,0,7412,7412,0,0,29.299999,-1,29.299999,-1,-1,5,-1,-1,1,0,0,1,2,-1,0,687,35,111,0,0,2,0,2,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,687,35,111,0,0,0,0,0,0,0,0,4,2,37,3,1,1,1,0,0,0,0,0,2,1,2,8,4,1,0,0,0,1,,0,9,0,10532,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,4,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,2,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,4,0,1,4,-1,3,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44713,2004,1015,28,2,1,12,16,12,97,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,4,0,0,0,0,0,4210,2190,0,0,1314,1229,0,0,50.700001,-1,63.5,-1,-1,7,-1,-1,1,0,0,2,2,-1,0,243,44,682,0,0,4,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,51,881,0,0,0,0,0,0,0,0,1,2,25,6,0,3,8,5,0,0,0,0,2,3,1,0,0,4,2,0,0,2,0,1,12,0,30425,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,4,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44714,2004,1016,37,1,1,12,14,12,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,1,0,0,0,0,0,8559,9852,7910,9712,7137,8324,7433,9333,44.700001,-1,31.5,25.5,37.599998,1,40,-1,0,0,0,1,2,-1,0,575,51,60,0,0,1,0,2,2,7,-1,-1,1,0,0,2,0,877,23,601,0,0,0,0,2,0,804,30,621,0,0,666,36,2,151,0,0,2,0,0,3,1,1,1,0,0,0,0,0,1,3,1,0,3,2,0,0,0,2,0,2,12,12,25744,25744,0,0,0,0,0,0,0,0,0,15,15,0,0,48,1,1,2,5,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,2,0,0,4,0,4,2,-1,3,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
